"step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"8","TRANSFER","298928.98","C1295927235","63748.0","0.0","C1076496284","0.0","0.0","0","0"
"8","CASH_OUT","162864.26","C60083020","49.0","0.0","C123428105","14901.15","0.0","0","0"
"8","PAYMENT","12772.04","C1015263924","411.0","0.0","M1808166201","0.0","0.0","0","0"
"8","CASH_OUT","124512.61","C1417232349","7843.0","0.0","C2082499348","0.0","54400.41","0","0"
"8","CASH_OUT","286417.98","C1905410229","51719.0","0.0","C296121376","0.0","156760.78","0","0"
"8","CASH_IN","318963.8","C1344625185","82052.0","401015.8","C390113200","69447.6","0.0","0","0"
"8","TRANSFER","314175.12","C148003513","127.0","0.0","C84277455","80615.0","148564.66","0","0"
"8","TRANSFER","1049477.48","C357043113","129653.78","0.0","C556281798","5035.0","3058525.01","0","0"
"8","PAYMENT","15786.81","C1992062557","0.0","0.0","M204660473","0.0","0.0","0","0"
"8","PAYMENT","24716.2","C380586580","0.0","0.0","M1139740267","0.0","0.0","0","0"
"8","PAYMENT","2979.67","C1450477269","0.0","0.0","M1277911028","0.0","0.0","0","0"
"8","PAYMENT","2611.82","C540692943","0.0","0.0","M454926325","0.0","0.0","0","0"
"8","PAYMENT","6234.67","C1773002861","0.0","0.0","M2146420307","0.0","0.0","0","0"
"8","PAYMENT","13592.63","C229196872","0.0","0.0","M2050789439","0.0","0.0","0","0"
"8","PAYMENT","14048.64","C2090121629","0.0","0.0","M2110272770","0.0","0.0","0","0"
"8","PAYMENT","2337.72","C973383159","0.0","0.0","M606562272","0.0","0.0","0","0"
"8","PAYMENT","12126.19","C2108058280","0.0","0.0","M1098526779","0.0","0.0","0","0"
"8","PAYMENT","26203.87","C1590562558","0.0","0.0","M1103719072","0.0","0.0","0","0"
"8","PAYMENT","4359.21","C267692827","0.0","0.0","M530561334","0.0","0.0","0","0"
"8","PAYMENT","6007.54","C831057349","0.0","0.0","M1000217918","0.0","0.0","0","0"
"8","PAYMENT","14289.44","C295228709","0.0","0.0","M1940686889","0.0","0.0","0","0"
"8","PAYMENT","4375.78","C87860572","0.0","0.0","M1308639016","0.0","0.0","0","0"
"8","PAYMENT","23438.01","C434567728","0.0","0.0","M236766437","0.0","0.0","0","0"
"8","PAYMENT","4453.94","C1860863551","0.0","0.0","M559680949","0.0","0.0","0","0"
"8","PAYMENT","7229.32","C264586452","0.0","0.0","M1737916965","0.0","0.0","0","0"
"8","PAYMENT","3925.26","C1568095126","0.0","0.0","M478655528","0.0","0.0","0","0"
"8","PAYMENT","5146.36","C968994952","0.0","0.0","M1779796543","0.0","0.0","0","0"
"8","PAYMENT","1387.27","C249214816","0.0","0.0","M803042407","0.0","0.0","0","0"
"8","PAYMENT","1092.06","C455922916","0.0","0.0","M1563353548","0.0","0.0","0","0"
"8","PAYMENT","3505.64","C101989566","0.0","0.0","M1110314583","0.0","0.0","0","0"
"8","PAYMENT","4532.47","C1071151362","0.0","0.0","M366141364","0.0","0.0","0","0"
"8","PAYMENT","671.46","C847569020","51901.07","51229.62","M15342797","0.0","0.0","0","0"
"8","PAYMENT","3887.52","C2080798139","51229.62","47342.1","M2141858544","0.0","0.0","0","0"
"8","CASH_IN","108909.65","C1790489209","267299.6","376209.25","C1495724689","0.0","0.0","0","0"
"8","TRANSFER","1230469.89","C979683223","376209.25","0.0","C1379031360","2212988.83","4200399.97","0","0"
"8","TRANSFER","3778558.18","C1971377869","0.0","0.0","C1220897602","5145373.87","1.038890422E7","0","0"
"8","TRANSFER","593429.14","C1540595495","0.0","0.0","C214774813","2.170496616E7","2.263830695E7","0","0"
"8","TRANSFER","42519.68","C1951909214","0.0","0.0","C447691425","4737475.89","6795453.82","0","0"
"8","TRANSFER","994361.71","C1754528828","0.0","0.0","C1031639563","4176722.03","5739012.22","0","0"
"8","TRANSFER","328296.77","C458651997","0.0","0.0","C1823908748","1333446.6","0.0","0","0"
"8","TRANSFER","390028.82","C1555818423","0.0","0.0","C1398530689","659032.77","1367406.0","0","0"
"8","TRANSFER","554324.84","C378315851","0.0","0.0","C1023714065","5589404.52","8398562.84","0","0"
"8","TRANSFER","75428.26","C1628031162","0.0","0.0","C1149788645","153981.26","79915.4","0","0"
"8","TRANSFER","1163678.56","C1237178711","0.0","0.0","C716083600","6322038.82","7382990.5","0","0"
"8","TRANSFER","74971.37","C1253579144","0.0","0.0","C1834992330","115788.87","0.0","0","0"
"8","TRANSFER","718576.55","C962937448","0.0","0.0","C405881980","1385412.86","3078509.79","0","0"
"8","PAYMENT","8237.85","C377885158","90.0","0.0","M836113664","0.0","0.0","0","0"
"8","CASH_OUT","258695.45","C992489195","204002.0","0.0","C788934076","0.0","433934.56","0","0"
"8","PAYMENT","8827.5","C676158948","184714.34","175886.84","M249720874","0.0","0.0","0","0"
"8","PAYMENT","29971.24","C261950179","175886.84","145915.61","M1975005837","0.0","0.0","0","0"
"8","PAYMENT","1928.28","C928576419","10971.0","9042.72","M715564610","0.0","0.0","0","0"
"8","PAYMENT","6234.04","C1292598247","141167.0","134932.96","M2031289489","0.0","0.0","0","0"
"8","PAYMENT","78.75","C161883643","12828.0","12749.25","M372049467","0.0","0.0","0","0"
"8","PAYMENT","126.96","C15700826","42460.0","42333.04","M1631135834","0.0","0.0","0","0"
"8","PAYMENT","101.42","C1502101627","62002.0","61900.58","M669686191","0.0","0.0","0","0"
"8","CASH_OUT","133288.85","C1541651275","6637.0","0.0","C2127132683","27965.11","111132.52","0","0"
"8","PAYMENT","3656.98","C1940923285","33217.0","29560.02","M1755328000","0.0","0.0","0","0"
"8","PAYMENT","18252.57","C460645722","730851.41","712598.84","M1569402012","0.0","0.0","0","0"
"8","CASH_OUT","242229.48","C794099763","712598.84","470369.35","C188246551","3090183.87","3439878.27","0","0"
"8","CASH_IN","5828.22","C1189936119","10180.0","16008.22","C1302931951","1008206.81","1740418.55","0","0"
"8","PAYMENT","14495.34","C2056165445","99973.0","85477.66","M2120594500","0.0","0.0","0","0"
"8","PAYMENT","15998.89","C2042001187","20338.0","4339.11","M1487149217","0.0","0.0","0","0"
"8","PAYMENT","7436.54","C1457979200","4339.11","0.0","M91403852","0.0","0.0","0","0"
"8","PAYMENT","10045.74","C1329055406","62888.0","52842.26","M934194937","0.0","0.0","0","0"
"8","PAYMENT","5878.66","C1448299443","397.0","0.0","M1183008739","0.0","0.0","0","0"
"8","TRANSFER","768849.0","C938535723","323976.0","0.0","C562195832","100262.0","1238112.15","0","0"
"8","CASH_OUT","31522.37","C1969963594","30963.0","0.0","C1561784955","2408515.75","3830814.23","0","0"
"8","PAYMENT","20685.73","C959021447","0.0","0.0","M1699312926","0.0","0.0","0","0"
"8","PAYMENT","5009.5","C1439720239","0.0","0.0","M2047214285","0.0","0.0","0","0"
"8","PAYMENT","12866.93","C265716147","2212.0","0.0","M555345106","0.0","0.0","0","0"
"8","CASH_IN","415600.55","C1996894917","31244.0","446844.55","C1921483039","46092.01","1303166.51","0","0"
"8","PAYMENT","4162.58","C1037850242","446844.55","442681.97","M113021843","0.0","0.0","0","0"
"8","CASH_OUT","213778.89","C1752025314","11083.0","0.0","C1100767002","40059.54","253838.43","0","0"
"8","PAYMENT","8845.57","C775638832","82636.0","73790.43","M1905030195","0.0","0.0","0","0"
"8","TRANSFER","1586484.81","C332288410","50886.0","0.0","C489712935","0.0","3463421.36","0","0"
"8","PAYMENT","6859.32","C367174105","11289.0","4429.68","M1641295514","0.0","0.0","0","0"
"8","PAYMENT","11067.11","C1944839039","146574.68","135507.57","M315108889","0.0","0.0","0","0"
"8","PAYMENT","1744.42","C304392688","135507.57","133763.14","M1380251088","0.0","0.0","0","0"
"8","TRANSFER","699795.73","C2123891964","28711.0","0.0","C1978980520","0.0","426082.16","0","0"
"8","PAYMENT","2932.48","C762529232","1138297.7","1135365.22","M439292583","0.0","0.0","0","0"
"8","PAYMENT","14995.62","C1865457223","1135365.22","1120369.6","M1370605753","0.0","0.0","0","0"
"8","PAYMENT","1303.05","C1725651610","99924.08","98621.03","M75744972","0.0","0.0","0","0"
"8","CASH_OUT","132782.24","C1873457853","98621.03","0.0","C872592585","1810540.38","2265853.97","0","0"
"8","PAYMENT","5900.64","C813779953","19889.0","13988.36","M204658929","0.0","0.0","0","0"
"8","CASH_IN","160249.43","C371051037","15848.0","176097.43","C2095032356","7125.49","31226.81","0","0"
"8","TRANSFER","765516.34","C739818809","67872.15","0.0","C1833467691","0.0","1329152.12","0","0"
"8","PAYMENT","852.6","C377271688","0.0","0.0","M202576614","0.0","0.0","0","0"
"8","CASH_OUT","229699.79","C1948675163","7091.0","0.0","C307531674","0.0","41179.26","0","0"
"8","PAYMENT","9859.88","C499054227","0.0","0.0","M1855832153","0.0","0.0","0","0"
"8","PAYMENT","1990.73","C2047699790","113.0","0.0","M1032754400","0.0","0.0","0","0"
"8","PAYMENT","7166.41","C1475274668","14917.0","7750.59","M1475439104","0.0","0.0","0","0"
"8","PAYMENT","1810.17","C1186409643","252311.0","250500.83","M257399049","0.0","0.0","0","0"
"8","PAYMENT","1762.24","C790944968","50750.0","48987.76","M1935217222","0.0","0.0","0","0"
"8","PAYMENT","1882.97","C208972530","48987.76","47104.79","M1071179172","0.0","0.0","0","0"
"8","PAYMENT","2465.03","C907262987","10182.0","7716.97","M233001901","0.0","0.0","0","0"
"8","TRANSFER","3226610.92","C610880473","932.0","0.0","C386312539","16717.0","4173293.65","0","0"
"8","TRANSFER","741978.51","C1550085941","48890.0","0.0","C1898859288","61242.71","896323.73","0","0"
"8","PAYMENT","3800.93","C2000450390","438902.0","435101.07","M1616193575","0.0","0.0","0","0"
"8","PAYMENT","2611.48","C244088951","76394.0","73782.52","M1911446356","0.0","0.0","0","0"
"8","PAYMENT","55859.81","C1700540668","73782.52","17922.71","M738277472","0.0","0.0","0","0"
"8","TRANSFER","1487617.11","C1189382831","61025.0","0.0","C966704622","25561.0","1261174.02","0","0"
"8","CASH_IN","112296.98","C1171475932","21464.0","133760.98","C98474301","453.0","0.0","0","0"
"8","PAYMENT","3715.55","C1099714122","96851.99","93136.44","M1684778019","0.0","0.0","0","0"
"8","PAYMENT","14952.49","C112784371","93136.44","78183.94","M1507521365","0.0","0.0","0","0"
"8","PAYMENT","3290.86","C2055673914","7250.0","3959.14","M1127528957","0.0","0.0","0","0"
"8","PAYMENT","18589.1","C38993155","3959.14","0.0","M211609159","0.0","0.0","0","0"
"8","PAYMENT","33812.68","C1310226726","0.0","0.0","M671472201","0.0","0.0","0","0"
"8","PAYMENT","11281.17","C1026199727","17991.0","6709.83","M1458562963","0.0","0.0","0","0"
"8","CASH_OUT","127430.93","C1538487585","6709.83","0.0","C891020651","3778502.82","5812262.37","0","0"
"8","PAYMENT","9558.48","C1575103372","146390.03","136831.55","M874801015","0.0","0.0","0","0"
"8","PAYMENT","24562.33","C501140767","136831.55","112269.22","M1568975352","0.0","0.0","0","0"
"8","PAYMENT","9433.49","C292968335","112269.22","102835.73","M108958985","0.0","0.0","0","0"
"8","PAYMENT","28388.5","C1831016172","102835.73","74447.23","M361802201","0.0","0.0","0","0"
"8","PAYMENT","27845.73","C922312395","74447.23","46601.5","M1155355584","0.0","0.0","0","0"
"8","PAYMENT","12366.92","C834447809","46601.5","34234.58","M561123406","0.0","0.0","0","0"
"8","PAYMENT","7095.11","C1568742829","34234.58","27139.47","M1944852110","0.0","0.0","0","0"
"8","PAYMENT","5773.08","C667573139","27139.47","21366.39","M378261316","0.0","0.0","0","0"
"8","PAYMENT","14451.0","C1127400525","21366.39","6915.39","M1358557891","0.0","0.0","0","0"
"8","PAYMENT","16216.72","C630865292","6915.39","0.0","M1839413140","0.0","0.0","0","0"
"8","PAYMENT","417.0","C946243265","0.0","0.0","M655758564","0.0","0.0","0","0"
"8","PAYMENT","2615.04","C1393830871","0.0","0.0","M662682038","0.0","0.0","0","0"
"8","PAYMENT","29091.05","C732132118","0.0","0.0","M1007023026","0.0","0.0","0","0"
"8","PAYMENT","5413.13","C1312632182","0.0","0.0","M349544206","0.0","0.0","0","0"
"8","PAYMENT","5193.31","C618554689","0.0","0.0","M928356875","0.0","0.0","0","0"
"8","PAYMENT","11122.96","C279205642","0.0","0.0","M674334719","0.0","0.0","0","0"
"8","PAYMENT","16135.33","C2131893205","0.0","0.0","M1678525438","0.0","0.0","0","0"
"8","PAYMENT","12245.97","C1453479026","0.0","0.0","M1913143078","0.0","0.0","0","0"
"8","PAYMENT","5274.36","C497765889","0.0","0.0","M465497593","0.0","0.0","0","0"
"8","PAYMENT","953.83","C1601907512","0.0","0.0","M1824116478","0.0","0.0","0","0"
"8","PAYMENT","1037.15","C723865134","0.0","0.0","M1192800150","0.0","0.0","0","0"
"8","CASH_OUT","298403.06","C1094479526","93671.0","0.0","C848064357","0.0","608737.04","0","0"
"8","PAYMENT","15390.15","C1674614337","0.0","0.0","M1644556331","0.0","0.0","0","0"
"8","PAYMENT","7162.94","C1625528290","121788.0","114625.06","M1107856390","0.0","0.0","0","0"
"8","CASH_OUT","70028.59","C630024344","8627.0","0.0","C353318520","0.0","70028.59","0","0"
"8","CASH_IN","20694.65","C1757692074","902396.87","923091.52","C237988421","801621.48","1720474.04","0","0"
"8","PAYMENT","3120.97","C350521047","923091.52","919970.55","M302661873","0.0","0.0","0","0"
"8","PAYMENT","1919.4","C1552753536","919970.55","918051.15","M377944491","0.0","0.0","0","0"
"8","PAYMENT","11812.24","C652478354","918051.15","906238.91","M1722402423","0.0","0.0","0","0"
"8","PAYMENT","17016.2","C1393391617","906238.91","889222.71","M1927780458","0.0","0.0","0","0"
"8","PAYMENT","45095.06","C1949944115","889222.71","844127.65","M1552626621","0.0","0.0","0","0"
"8","PAYMENT","7591.27","C1686017373","844127.65","836536.38","M714368368","0.0","0.0","0","0"
"8","PAYMENT","13899.83","C283001152","836536.38","822636.55","M357404221","0.0","0.0","0","0"
"8","PAYMENT","11596.3","C92878260","822636.55","811040.25","M213876624","0.0","0.0","0","0"
"8","PAYMENT","8910.94","C1854532358","811040.25","802129.31","M390900876","0.0","0.0","0","0"
"8","PAYMENT","5178.71","C1537482564","260502.57","255323.87","M739293279","0.0","0.0","0","0"
"8","TRANSFER","1483910.06","C224442112","255323.87","0.0","C257999182","8711392.78","1.496067969E7","0","0"
"8","TRANSFER","521189.28","C2134524652","0.0","0.0","C2073764942","935489.34","2388433.48","0","0"
"8","TRANSFER","1622091.52","C77544560","0.0","0.0","C1793325972","1775920.57","6311356.92","0","0"
"8","TRANSFER","275623.38","C769961724","0.0","0.0","C1698593276","539752.85","1191888.4","0","0"
"8","TRANSFER","308600.64","C632607991","0.0","0.0","C957388291","582047.87","854165.83","0","0"
"8","TRANSFER","413941.57","C146071439","0.0","0.0","C1191985342","439628.53","1276447.09","0","0"
"8","TRANSFER","90632.63","C1966415445","0.0","0.0","C1877059833","914326.36","0.0","0","0"
"8","TRANSFER","379349.59","C2100223297","0.0","0.0","C705321061","564659.56","1306261.5","0","0"
"8","TRANSFER","508943.57","C2126425471","0.0","0.0","C1577420620","750293.94","1346843.05","0","0"
"8","TRANSFER","608556.18","C1347968384","0.0","0.0","C1477641326","726631.76","1614315.76","0","0"
"8","TRANSFER","173438.94","C230827624","0.0","0.0","C306206744","9631679.88","9637803.63","0","0"
"8","TRANSFER","736539.7","C101529156","0.0","0.0","C54142591","865287.97","6085383.25","0","0"
"8","TRANSFER","566685.65","C231978671","0.0","0.0","C1838584624","1.148016417E7","1.188977625E7","0","0"
"8","TRANSFER","121217.55","C536174280","0.0","0.0","C503195940","228783.05","614329.95","0","0"
"8","TRANSFER","63410.23","C51960376","0.0","0.0","C1734719138","1133181.89","1132227.39","0","0"
"8","TRANSFER","253349.13","C1825071881","0.0","0.0","C1161865950","1653038.87","2076683.64","0","0"
"8","TRANSFER","434937.1","C2084493041","0.0","0.0","C194746285","612455.83","1404489.37","0","0"
"8","TRANSFER","155027.35","C1225311392","0.0","0.0","C1725025770","309040.19","0.0","0","0"
"8","TRANSFER","131948.95","C209985187","0.0","0.0","C65197494","273991.33","732054.05","0","0"
"8","TRANSFER","12029.85","C603710481","0.0","0.0","C459172227","2301973.04","2591462.11","0","0"
"8","TRANSFER","2626.78","C704128961","0.0","0.0","C1150043970","271189.65","123050.78","0","0"
"8","TRANSFER","262330.32","C651873178","0.0","0.0","C686592713","1822208.63","1989877.01","0","0"
"8","TRANSFER","317394.94","C176666852","0.0","0.0","C2109470512","1603782.28","6787849.45","0","0"
"8","TRANSFER","1879555.48","C1981812425","11303.0","0.0","C1647809929","0.0","881217.38","0","0"
"8","CASH_IN","227006.12","C504293859","167.0","227173.12","C1645373790","398.0","180564.98","0","0"
"8","PAYMENT","12887.96","C1853384611","5065.0","0.0","M1494200848","0.0","0.0","0","0"
"8","CASH_IN","154174.11","C791652798","79818.0","233992.11","C649699940","43080.91","0.0","0","0"
"8","PAYMENT","14420.87","C1183259721","587133.52","572712.65","M1802452549","0.0","0.0","0","0"
"8","TRANSFER","3052190.88","C1339334154","572712.65","0.0","C481402298","4708569.12","8144736.91","0","0"
"8","CASH_OUT","442040.43","C501525527","196.0","0.0","C184253187","7230135.31","1.020662058E7","0","0"
"8","PAYMENT","21114.08","C1669308086","0.0","0.0","M1911556490","0.0","0.0","0","0"
"8","PAYMENT","16058.07","C440401264","0.0","0.0","M579038772","0.0","0.0","0","0"
"8","CASH_IN","201671.23","C1024904956","66.0","201737.23","C1485516154","1.050578828E7","1.147723399E7","0","0"
"8","CASH_OUT","141811.83","C1289432205","20848.0","0.0","C285527187","1277163.88","1728663.24","0","0"
"8","CASH_IN","204924.16","C703237147","19319.0","224243.16","C1172042998","27835.0","351222.43","0","0"
"8","PAYMENT","32906.55","C270640604","224243.16","191336.61","M466352138","0.0","0.0","0","0"
"8","PAYMENT","25578.22","C249626810","191336.61","165758.39","M1939263273","0.0","0.0","0","0"
"8","PAYMENT","9368.5","C1845791682","165758.39","156389.89","M709572000","0.0","0.0","0","0"
"8","PAYMENT","2503.88","C740889731","156389.89","153886.0","M1761835432","0.0","0.0","0","0"
"8","PAYMENT","51574.61","C596878801","153886.0","102311.39","M1350988342","0.0","0.0","0","0"
"8","PAYMENT","5461.05","C879749545","102311.39","96850.34","M1179846837","0.0","0.0","0","0"
"8","PAYMENT","10580.71","C2018545795","96850.34","86269.63","M463755901","0.0","0.0","0","0"
"8","PAYMENT","3278.82","C1347279361","86269.63","82990.81","M243627549","0.0","0.0","0","0"
"8","PAYMENT","26391.73","C1915562950","82990.81","56599.08","M1264836684","0.0","0.0","0","0"
"8","PAYMENT","4935.63","C1967171315","56599.08","51663.45","M1347425240","0.0","0.0","0","0"
"8","PAYMENT","6986.01","C1261986063","51663.45","44677.44","M520984996","0.0","0.0","0","0"
"8","PAYMENT","894.5","C1871365000","44677.44","43782.93","M1058329458","0.0","0.0","0","0"
"8","PAYMENT","9845.48","C925695366","49237.0","39391.52","M1142915710","0.0","0.0","0","0"
"8","CASH_IN","197872.58","C2108723190","367947.0","565819.58","C520876240","20520.5","0.0","0","0"
"8","PAYMENT","5693.59","C1688624241","9922.0","4228.41","M875978158","0.0","0.0","0","0"
"8","TRANSFER","193879.67","C201467172","922294.03","728414.36","C557030255","76502.12","0.0","0","0"
"8","PAYMENT","2125.5","C1974785133","728414.36","726288.85","M598166398","0.0","0.0","0","0"
"8","CASH_IN","115788.09","C637188489","59094.0","174882.09","C400720732","0.0","0.0","0","0"
"8","PAYMENT","16237.33","C952926999","174882.09","158644.76","M1795702751","0.0","0.0","0","0"
"8","CASH_OUT","73119.62","C1928164731","44596.0","0.0","C2107935820","72392.0","437957.17","0","0"
"8","TRANSFER","1828065.52","C44809310","21106.0","0.0","C1657769946","0.0","1521417.19","0","0"
"8","PAYMENT","14421.87","C1587761959","20978.0","6556.13","M1954511339","0.0","0.0","0","0"
"8","CASH_OUT","318169.38","C1830849714","50974.0","0.0","C266912553","6486.0","2580927.41","0","0"
"8","PAYMENT","2605.37","C842437636","6222.0","3616.63","M1992872718","0.0","0.0","0","0"
"8","PAYMENT","15425.47","C2037861405","21408.0","5982.53","M282794653","0.0","0.0","0","0"
"8","TRANSFER","252535.04","C374024758","161702.0","0.0","C1905079199","180.0","473786.79","0","0"
"8","CASH_OUT","118146.98","C640404306","64039.77","0.0","C906718881","1355.6","137466.79","0","0"
"8","TRANSFER","699551.62","C1711238190","0.0","0.0","C257999182","1.019530285E7","1.496067969E7","0","0"
"8","PAYMENT","17597.45","C767073790","692357.0","674759.55","M1651316965","0.0","0.0","0","0"
"8","PAYMENT","409.89","C451161761","81975.0","81565.11","M82096079","0.0","0.0","0","0"
"8","CASH_OUT","194037.46","C1834649024","20373.0","0.0","C1302931951","1002378.59","1740418.55","0","0"
"8","PAYMENT","32153.46","C1736053438","0.0","0.0","M1557182934","0.0","0.0","0","0"
"8","CASH_IN","319719.79","C2112614228","62248.0","381967.79","C1319869164","0.0","0.0","0","0"
"8","CASH_IN","93878.64","C1143345580","500361.0","594239.64","C1919593200","49446.0","0.0","0","0"
"8","CASH_OUT","246746.64","C1946027124","21656.0","0.0","C1150575867","43782.93","752999.34","0","0"
"8","PAYMENT","18908.9","C716770772","1144.0","0.0","M134923928","0.0","0.0","0","0"
"8","CASH_OUT","54664.53","C2085948740","11630.0","0.0","C193864812","156494.99","461760.23","0","0"
"8","CASH_OUT","117954.28","C2139847454","9243.0","0.0","C1374063565","0.0","542692.36","0","0"
"8","PAYMENT","4031.16","C490606230","124747.66","120716.49","M1138636207","0.0","0.0","0","0"
"8","PAYMENT","11813.55","C389365693","120716.49","108902.95","M860022222","0.0","0.0","0","0"
"8","PAYMENT","14588.7","C1592072078","108902.95","94314.25","M1822700208","0.0","0.0","0","0"
"8","CASH_IN","12868.62","C1389506638","504172.0","517040.62","C735202313","18516.55","0.0","0","0"
"8","TRANSFER","441973.61","C1989854031","80368.06","0.0","C235386075","0.0","880834.84","0","0"
"8","TRANSFER","608675.2","C3535733","0.0","0.0","C470217116","2461237.13","6821434.41","0","0"
"8","TRANSFER","540720.02","C1305043057","0.0","0.0","C657255537","1067753.76","2036309.01","0","0"
"8","TRANSFER","2573238.46","C240810438","0.0","0.0","C2009378486","7701973.86","1.041276611E7","0","0"
"8","TRANSFER","982106.14","C779768825","0.0","0.0","C93166806","1853853.21","2226811.03","0","0"
"8","TRANSFER","2423847.73","C33268504","0.0","0.0","C1883840933","2.253139035E7","2.533027263E7","0","0"
"8","TRANSFER","651853.45","C121078206","0.0","0.0","C634440506","884945.07","2310987.68","0","0"
"8","TRANSFER","40834.96","C1526619351","0.0","0.0","C306206744","9805118.82","9637803.63","0","0"
"8","TRANSFER","234177.28","C652683754","0.0","0.0","C2072030256","1927083.77","0.0","0","0"
"8","TRANSFER","751977.11","C2061024589","0.0","0.0","C1286084959","1.101670553E7","1.2959765E7","0","0"
"8","TRANSFER","903451.6","C1096415705","0.0","0.0","C638590716","2190857.28","4592962.92","0","0"
"8","PAYMENT","15615.0","C1776885185","51042.0","35427.0","M1994309999","0.0","0.0","0","0"
"8","TRANSFER","422226.08","C1230190636","105584.0","0.0","C1335946878","685883.6","3529395.92","0","0"
"8","PAYMENT","4888.53","C1204459502","60840.0","55951.47","M1726778819","0.0","0.0","0","0"
"8","CASH_OUT","71464.77","C1715072456","104516.0","33051.23","C1619402333","5739466.05","5810930.82","0","0"
"8","PAYMENT","16245.92","C914041723","61793.0","45547.08","M622702525","0.0","0.0","0","0"
"8","CASH_OUT","195613.58","C664644680","45547.08","0.0","C478124129","385417.88","2978988.84","0","0"
"8","PAYMENT","19423.57","C241386206","26634.0","7210.43","M1630310554","0.0","0.0","0","0"
"8","TRANSFER","353877.69","C688175941","429.0","0.0","C1298314970","0.0","300641.87","0","0"
"8","PAYMENT","11560.33","C1672588737","109.0","0.0","M2010146523","0.0","0.0","0","0"
"8","CASH_OUT","166400.49","C1920827643","340797.0","174396.51","C1948558238","50064.51","1.160436204E7","0","0"
"8","PAYMENT","6155.8","C2125448034","20309.0","14153.2","M278836947","0.0","0.0","0","0"
"8","PAYMENT","1297.57","C1686961317","21495.0","20197.43","M2053690007","0.0","0.0","0","0"
"8","CASH_OUT","6277.15","C2061281899","10929.0","4651.85","C1248712846","259831.89","1788431.11","0","0"
"8","CASH_OUT","249501.79","C529642445","4651.85","0.0","C2034460325","1051418.74","1365895.03","0","0"
"8","PAYMENT","4231.16","C486219086","9759.0","5527.84","M549165100","0.0","0.0","0","0"
"8","PAYMENT","7327.53","C1059840418","20195.0","12867.47","M758526545","0.0","0.0","0","0"
"8","PAYMENT","7047.61","C1768115156","287750.0","280702.39","M367379500","0.0","0.0","0","0"
"8","PAYMENT","11401.6","C1973617091","10715.0","0.0","M1771766172","0.0","0.0","0","0"
"8","CASH_IN","98550.39","C450222736","9126.0","107676.39","C952219856","0.0","821571.37","0","0"
"8","PAYMENT","4306.87","C564836674","107676.39","103369.52","M1290410413","0.0","0.0","0","0"
"8","CASH_OUT","142001.2","C2110547533","424.0","0.0","C114720259","0.0","0.0","0","0"
"8","CASH_IN","189094.94","C1232675390","15443.0","204537.94","C1166654566","1007293.84","851662.52","0","0"
"8","CASH_IN","68123.44","C1039000314","21044.0","89167.44","C1860513229","0.0","0.0","0","0"
"8","PAYMENT","1005.72","C567714715","140194.0","139188.28","M1068910562","0.0","0.0","0","0"
"8","PAYMENT","1601.25","C1063189240","49925.0","48323.75","M1836459483","0.0","0.0","0","0"
"8","PAYMENT","8753.66","C2041092501","71061.0","62307.34","M1957447701","0.0","0.0","0","0"
"8","CASH_OUT","102468.21","C1013835074","0.0","0.0","C1360913629","2065.61","7313.81","0","0"
"8","PAYMENT","14403.61","C1625905129","0.0","0.0","M1571819088","0.0","0.0","0","0"
"8","PAYMENT","6359.71","C1271531795","0.0","0.0","M408855261","0.0","0.0","0","0"
"8","PAYMENT","15239.6","C841148448","0.0","0.0","M1866310330","0.0","0.0","0","0"
"8","PAYMENT","10782.93","C1948560607","0.0","0.0","M427925708","0.0","0.0","0","0"
"8","PAYMENT","16258.16","C1019689012","0.0","0.0","M1055749476","0.0","0.0","0","0"
"8","PAYMENT","19772.2","C1878946866","0.0","0.0","M2079141569","0.0","0.0","0","0"
"8","PAYMENT","11948.53","C2121187088","0.0","0.0","M738046956","0.0","0.0","0","0"
"8","PAYMENT","9740.47","C935202117","0.0","0.0","M624408149","0.0","0.0","0","0"
"8","PAYMENT","34845.37","C774511580","0.0","0.0","M1754185510","0.0","0.0","0","0"
"8","PAYMENT","3354.72","C798835543","0.0","0.0","M931188207","0.0","0.0","0","0"
"8","PAYMENT","6113.05","C1233830968","0.0","0.0","M1423975840","0.0","0.0","0","0"
"8","PAYMENT","5916.89","C287458192","0.0","0.0","M553389038","0.0","0.0","0","0"
"8","PAYMENT","504.22","C1070117069","0.0","0.0","M1792040881","0.0","0.0","0","0"
"8","PAYMENT","867.38","C1768800184","0.0","0.0","M697199104","0.0","0.0","0","0"
"8","PAYMENT","7371.12","C1404762404","0.0","0.0","M1006569781","0.0","0.0","0","0"
"8","CASH_OUT","9410.48","C1064034701","20969.0","11558.52","C945960989","0.0","8540.2","0","0"
"8","PAYMENT","7065.01","C1710182922","12884.0","5818.99","M1629025354","0.0","0.0","0","0"
"8","CASH_OUT","109266.15","C577634301","10709.0","0.0","C175382361","1359.0","338541.28","0","0"
"8","PAYMENT","27210.88","C1114248628","0.0","0.0","M1560961265","0.0","0.0","0","0"
"8","TRANSFER","946674.15","C2073458110","9080.0","0.0","C666410506","0.0","1489396.19","0","0"
"8","CASH_IN","354970.55","C910819110","5029.0","359999.55","C2020152163","0.0","261635.68","0","0"
"8","PAYMENT","8978.77","C614239214","30567.0","21588.23","M715090532","0.0","0.0","0","0"
